time,gps_x,gps_y
2400,-0.2830633899761637,0.2606909994342068
2432,-0.2816298881067023,0.25927361653718906
2464,-0.2801963862202112,0.25785623365697885
2496,-0.2787628843182324,0.25643885079209966
2528,-0.2773293824022901,0.25502146794107644
2560,-0.2758958804738775,0.25360408510245236
2592,-0.2744623785344431,0.25218670227480516
2624,-0.27302887658537794,0.25076931945676223
2656,-0.2715953746280028,0.24935193664701522
2688,-0.2701618726635568,0.24793455384433294
2720,-0.2687283706931859,0.24651717104757412
2752,-0.2672948687179329,0.24509978825569814
2784,-0.265861366738728,0.24368240546777564
2816,-0.2644278647563806,0.24226502268299702
2848,-0.262994362771572,0.24084763990068056
2880,-0.2615608607848494,0.2394302571202785
2912,-0.2601273587966211,0.23801287434138255
2944,-0.25869385680715284,0.2365954915637275
2976,-0.2572603548165658,0.23517810878719375
3008,-0.255826852824835,0.23376072601180853
3040,-0.2543933508317905,0.23234334323774564
3072,-0.2529598488371184,0.23092596046532365
3104,-0.2515263468403642,0.22950857769500335
3136,-0.2500928448409367,0.22809119492738308
3168,-0.24865934283811403,0.22667381216319354
3200,-0.24722584083104993,0.225256429403291
3232,-0.24579233881878165,0.2238390466486492
3264,-0.24435883680023907,0.22242166390035073
3296,-0.24292533477425432,0.22100428115957677
3328,-0.24149183273957267,0.21958689842759635
3360,-0.24005833069486404,0.21816951570575474
3392,-0.23862482863873535,0.21675213299546095
3424,-0.2371913265697432,0.21533475029817484
3456,-0.23575782448640728,0.21391736761539368
3488,-0.23432432238722392,0.21249998494863837
3520,-0.23289082027067998,0.21108260229943943
3552,-0.23145731813526674,0.20966521966932303
3584,-0.23002381597949365,0.20824783705979683
3616,-0.22859031380190237,0.20683045447233608
3648,-0.2271568116010797,0.20541307190837024
3680,-0.22572330937567103,0.2039956893692697
3712,-0.2242898071243925,0.2025783068563332
3744,-0.22285630484604302,0.20116092437077582
3776,-0.22142280253951502,0.1997435419137179
3808,-0.21998930020380492,0.1983261594861748
3840,-0.21855579783802218,0.19690877708904725
3872,-0.2171222954413976,0.1954913947231135
3904,-0.21568879301329028,0.19407401238902175
3936,-0.21425529055319362,0.19265663008728454
3968,-0.21282178806073984,0.19123924781827378
4000,-0.21138828553570352,0.18982186558221742
4032,-0.20995478297800357,0.18840448337919743
4064,-0.20852128038770404,0.18698710120914894
4096,-0.2070877777650134,0.18556971907186084
4128,-0.20565427511028267,0.1841523369669779
4160,-0.20422077242400255,0.18273495489400363
4192,-0.20278726970679828,0.18131757285230538
4224,-0.20135376695942442,0.17990019084111983
4256,-0.19992026418275763,0.17848280885956005
4288,-0.19848676137778873,0.17706542690662372
4320,-0.19705325854561356,0.17564804498120226
4352,-0.19561975568742285,0.17423066308209118
4384,-0.19418625280449145,0.17281328120800105
4416,-0.1927527498981664,0.17139589935756933
4448,-0.19131924696985467,0.16997851752937299
4480,-0.18988574402101022,0.1685611357219415
4512,-0.18845224105312056,0.16714375393377054
4544,-0.18701873806769317,0.1657263721633355
4576,-0.18558523506624153,0.16430899040910585
4608,-0.18415173205027127,0.16289160866955898
4640,-0.18271822902126633,0.16147422694319433
4672,-0.18128472598067533,0.1600568452285471
4704,-0.17985122292989808,0.15863946352420172
4736,-0.17841771987027297,0.1572220818288049
4768,-0.17698421680306445,0.15580470014107808
4800,-0.17555071372945147,0.1543873184598292
4832,-0.17411721065051666,0.15296993678396348
4864,-0.17268370756723636,0.1515525551124938
4896,-0.17125020448047162,0.15013517344454944
4928,-0.16981670139096028,0.14871779177938432
4960,-0.1683831982993102,0.14730041011638378
4992,-0.16694969520599362,0.14588302845507017
5024,-0.16551619211134297,0.14446564679510737
5056,-0.1640826890155476,0.14304826513630378
5088,-0.16264918591865218,0.14163088347861405
5120,-0.1612156828205562,0.1402135018221397
5152,-0.15978217972101505,0.13879612016712792
5184,-0.15834867661964203,0.1373787385139695
5216,-0.1569151735159122,0.1359613568631952
5248,-0.15548167040916697,0.1345439752154707
5280,-0.15404816729862025,0.13312659357159085
5312,-0.15261466418336567,0.13170921193247195
5344,-0.15118116106238497,0.13029183029914362
5376,-0.1497476579345573,0.12887444867273923
5408,-0.14831415479866955,0.12745706705448537
5440,-0.14688065165342748,0.12603968544569097
5472,-0.14544714849746768,0.12462230384773469
5504,-0.14401364532937005,0.12320492226205276
5536,-0.142580142147671,0.12178754069012548
5568,-0.14114663895087662,0.1203701591334637
5600,-0.13971313573747668,0.11895277759359492
5632,-0.1382796325059584,0.11753539607204928
5664,-0.13684612925482037,0.11611801457034542
5696,-0.13541262598258647,0.11470063308997655
5728,-0.13397912268781914,0.11328325163239672
5760,-0.13254561936913292,0.11186587019900746
5792,-0.13111211602520706,0.11044848879114483
5824,-0.12967861265479755,0.10903110741006725
5856,-0.12824510925674873,0.10761372605694379
5888,-0.12681160583000387,0.1061963447328435
5920,-0.12537810237361474,0.10477896343872559
5952,-0.1239445988867505,0.10336158217543048
5984,-0.1225110953687053,0.10194420094367224
6016,-0.12107759181890472,0.10052681974403194
6048,-0.11964408823691101,0.0991094385769523
6080,-0.11821058462242727,0.0976920574427336
6112,-0.11677708097530001,0.09627467634153097
6144,-0.1153435772955207,0.09485729527335303
6176,-0.11391007358322569,0.09343991423806165
6208,-0.1124765698386952,0.09202253323537324
6240,-0.11104306606235044,0.09060515226486156
6272,-0.10960956225474999,0.08918777132596141
6304,-0.10817605841658459,0.08777039041797399
6336,-0.10674255454867076,0.0863530095400732
6368,-0.10530905065194332,0.08493562869131333
6400,-0.10387554672744673,0.08351824787063777
6432,-0.10244204277632563,0.08210086707688866
6464,-0.10100853879981422,0.08068348630881758
6496,-0.09957503479922494,0.07926610556509703
6528,-0.0981415307759364,0.07784872484433264
6560,-0.09670802673138067,0.07643134414507595
6592,-0.09527452266703015,0.07501396346583783
6624,-0.09384101858438414,0.07359658280510205
6656,-0.09240751448495478,0.0721792021613393
6688,-0.0909740103702534,0.07076182153302128
6720,-0.08954050624177654,0.06934444091863462
6752,-0.08810700210099207,0.06792706031669495
6784,-0.08667349794932591,0.06650967972576041
6816,-0.08523999378814878,0.06509229914444495
6848,-0.08380648961876354,0.06367491857143122
6880,-0.0823729854423933,0.06225753800548236
6912,-0.08093948126017023,0.060840157445453694
6944,-0.07950597707312501,0.059422776890303
6976,-0.07807247288217731,0.058005396339100346
7008,-0.07663896868812753,0.056588015791036395
7040,-0.07520546449164933,0.05517063524542994
7072,-0.07377196029328344,0.05375325470173421
7104,-0.07233845609343259,0.0523358741595418
7136,-0.070904951892358,0.05091849361858859
7168,-0.06947144769017687,0.04950111307875592
7200,-0.06803794348686118,0.04808373254007191
7232,-0.06660443928223825,0.046666352002711096
7264,-0.06517093507599205,0.04524897146699282
7296,-0.06373743086766623,0.04383159093337838
7328,-0.06230392665666841,0.042414210402466665
7360,-0.060870422442275376,0.04099682987498877
7392,-0.05943691822363998,0.039579449351801216
7424,-0.0580034139997988,0.03816206883387815
7456,-0.05656990976968104,0.03674468832230223
7488,-0.05513640553211838,0.03532730781825485
7520,-0.053702901285855684,0.033909927323005205
7552,-0.052269397029562674,0.03249254683789861
7584,-0.05083589276184598,0.031075166364344174
7616,-0.04940238848126206,0.029657785903801793
7648,-0.047968884186330475,0.028240405457768764
7680,-0.04653537987554745,0.026823025027766012
7712,-0.045101875547399736,0.02540564461532409
7744,-0.04366837120037853,0.02398826422196919
7776,-0.04223486683299326,0.02257088384920898
7808,-0.0408013624437855,0.02115350349851877
7840,-0.03936785803134209,0.01973612317132802
7872,-0.03793435359430834,0.018318742869007098
7904,-0.03650084913140039,0.016901362592854765
7936,-0.03506734464141705,0.01548398234408614
7968,-0.033633840123250824,0.014066602123821579
8000,-0.03220033557589804,0.012649221933076393
8032,-0.03076683099846822,0.011231841772751421
8064,-0.029333326390192038,0.0098144616436249
8096,-0.027899821750428634,0.008397081546345062
8128,-0.026466317078671354,0.00697970148142445
8160,-0.025032812374552404,0.005562321449234979
8192,-0.02359930763784636,0.004144941450004673
8224,-0.022165802868472043,0.0027275614838155136
8256,-0.020732298066493498,0.001310181550602597
8288,-0.019298793232119162,-0.00010719834984506196
8320,-0.01786528836570018,-0.0015245782178828007
8352,-0.016431783467727015,-0.0029419580540069323
8384,-0.014998278538825044,-0.004359337858850183
8416,-0.013564773579748697,-0.005776717633175839
8448,-0.012131268591374644,-0.007194097377870818
8480,-0.010697763574693694,-0.00861147709393741
8512,-0.009264258530801647,-0.010028856782484191
8544,-0.007830753460889255,-0.01144623644471561
8576,-0.006397248366231336,-0.012863616081921117
8608,-0.004963743248174925,-0.014280995695463233
8640,-0.003530238108126969,-0.01569837528676499
8672,-0.0020967329475414173,-0.01711575485729688
8704,-0.0006632277679057656,-0.018533134408563266
8736,0.0007702774292725201,-0.01995051394208872
8768,0.0022037826424799248,-0.021367893459403802
8800,0.0036372878702108265,-0.022785272962031082
8832,0.005070793110981294,-0.024202652451471175
8864,0.0065042983633427295,-0.025620031929188918
8896,0.00793780362589527,-0.027037411396599827
8928,0.009371308897300541,-0.028454790855057213
8960,0.010804814176294076,-0.029872170305839652
8992,0.012238319461696904,-0.03128954975013926
9024,0.013671824752426377,-0.03270692918905077
9056,0.015105330047506152,-0.03412430862356142
9088,0.01653883534607514,-0.03554168805454189
9120,0.017972340647395488,-0.036959067482738264
9152,0.01940584595085934,-0.038376446908765266
9184,0.020839351255994402,-0.039793826333100524
9216,0.02227285656246824,-0.04121120575608027
9248,0.0237063618700915,-0.04262858517789607
9280,0.02513986717881948,-0.04404596459859325
9312,0.026573372488752616,-0.045463344018070395
9344,0.028006877800135565,-0.04688072343608028
9376,0.02944038311335491,-0.04829810285223216
9408,0.03087388842893562,-0.04971548226599539
9440,0.03230739374753629,-0.051132861676704125
9472,0.03374089906994297,-0.052550241083563716
9504,0.03517440439706196,-0.05396762048565776
9536,0.036607909729911556,-0.055384999881956734
9568,0.038041415069612596,-0.05680237927132725
9600,0.03947492041737814,-0.05821975865254264
9632,0.04090842577450242,-0.059637138024294156
9664,0.042341931142348826,-0.06105451738520301
9696,0.04377543652233744,-0.062471896733833035
9728,0.0452089419159319,-0.06388927606870395
9760,0.04664244732462606,-0.0653066553883049
9792,0.048075952749930165,-0.06672403469110834
9824,0.049509458193356976,-0.06814141397558413
9856,0.05094296365640791,-0.0695587932402137
9888,0.052376469140559136,-0.07097617248350377
9920,0.053809974647248134,-0.0723935517040003
9952,0.05524348017786042,-0.07381093090030175
9984,0.05667698573371678,-0.075228310071072
10016,0.058110491316061164,-0.07664568921505267
10048,0.05954399692604929,-0.07806306833107465
10080,0.060977502564737926,-0.07948044741806884
10112,0.06241100823307526,-0.08089782647507612
10144,0.0638445139318922,-0.08231520550125594
10176,0.06527801966189459,-0.08373258449589423
10208,0.06671152542365694,-0.08514996345840989
10240,0.06814503121761689,-0.08656734238836022
10272,0.06957853704407148,-0.08798472128544488
10304,0.07101204290317419,-0.08940210014950867
10336,0.07244554879493356,-0.09081947898054306
10368,0.07387905471921324,-0.09223685777868611
10400,0.0753125606757331,-0.09365423654422134
10432,0.0767460666640719,-0.09507161527757498
10464,0.07817957268367111,-0.0964889939793122
10496,0.07961307873383999,-0.09790637265013186
10528,0.08104658481376213,-0.09932375129085996
10560,0.08248009092250264,-0.10074112990244222
10592,0.08391359705901708,-0.10215850848593522
10624,0.08534710322216087,-0.1035758870424968
10656,0.08678060941069977,-0.1049932655733754
10688,0.08821411562332142,-0.10641064407989849
10720,0.08964762185864718,-0.10782802256346043
10752,0.09108112811524499,-0.10924540102550963
10784,0.09251463439164243,-0.11066277946753533
10816,0.09394814068634032,-0.11208015789105365
10848,0.0953816469978264,-0.11349753629759393
10880,0.09681515332458938,-0.1149149146886845
10912,0.09824865966513274,-0.11633229306583875
10944,0.09968216601798857,-0.11774967143054102
10976,0.10111567238173101,-0.11916704978423323
11008,0.1025491787549893,-0.12058442812830135
11040,0.10398268513646053,-0.12200180646406288
11072,0.10541619152492157,-0.12341918479275453
11104,0.10684969791924034,-0.12483656311552113
11136,0.10828320431838612,-0.1262539414334048
11168,0.10971671072143911,-0.12767131974733562
11200,0.11115021712759893,-0.1290886980581229
11232,0.11258372353619193,-0.13050607636644787
11264,0.1140172299466774,-0.13192345467285732
11296,0.11545073635865252,-0.13334083297775862
11328,0.11688424277185605,-0.13475821128141605
11360,0.11831774918617086,-0.13617558958394815
11392,0.11975125560162482,-0.13759296788532693
11424,0.12118476201839065,-0.13901034618537786
11456,0.12261826843678433,-0.14042772448378157
11488,0.12405177485726214,-0.14184510278007684
11520,0.12548528128041656,-0.14326248107366477
11552,0.12691878770697065,-0.14467985936381428
11584,0.1283522941377717,-0.14609723764966884
11616,0.12978580057378297,-0.14751461593025444
11648,0.1312193070160753,-0.14893199420448833
11680,0.13265281346581695,-0.1503493724711892
11712,0.13408631992426306,-0.1517667507290878
11744,0.1355198263927439,-0.15318412897683883
11776,0.13695333287265285,-0.15460150721303323
11808,0.1383868393654334,-0.15601888543621112
11840,0.13982034587256603,-0.15743626364487515
11872,0.14125385239555446,-0.15885364183750444
11904,0.142687358935912,-0.1602710200125684
11936,0.14412086549514735,-0.16168839816854083
11968,0.14555437207475114,-0.16310577630391415
12000,0.14698787867618185,-0.1645231544172129
12032,0.14842138530085258,-0.16594053250700772
12064,0.14985489195011803,-0.16735791057192817
12096,0.15128839862526205,-0.1687752886106755
12128,0.15272190532748597,-0.17019266662203456
12160,0.1541554120578972,-0.17161004460488494
12192,0.15558891881749937,-0.1730274225582114
12224,0.1570224256071831,-0.17444480048111305
12256,0.1584559324277176,-0.17586217837281157
12288,0.15988943927974392,-0.17727955623265876
12320,0.16132294616376866,-0.178696934060142
12352,0.1627564530801596,-0.1801143118548894
12384,0.16418996002914227,-0.18153168961667288
12416,0.16562346701079778,-0.18294906734541047
12448,0.16705697402506214,-0.184366445041167
12480,0.16849048107172693,-0.1857838227041535
12512,0.16992398815044102,-0.18720120033472526
12544,0.17135749526071403,-0.18861857793337852
12576,0.17279100240192063,-0.19003595550074603
12608,0.17422450957330632,-0.19145333303759107
12640,0.17565801677399445,-0.19287071054480048
12672,0.1770915240029943,-0.19428808802337663
12704,0.17852503125921004,-0.19570546547442794
12736,0.17995853854145094,-0.197122842899159
12768,0.18139204584844226,-0.19854022029885912
12800,0.18282555317883692,-0.19995759767489088
12832,0.18425906053122798,-0.20137497502867732
12864,0.1856925679041615,-0.20279235236168885
12896,0.18712607529615002,-0.2042097296754299
12928,0.18855958270568604,-0.205627106971425
12960,0.18999309013125606,-0.20704448425120475
12992,0.19142659757135444,-0.20846186151629176
13024,0.1928601050244973,-0.20987923876818657
13056,0.19429361248923604,-0.21129661600835403
13088,0.19572711996417072,-0.2127139932382097
13120,0.197160627447963,-0.21413137045910688
13152,0.1985941349393484,-0.21554874767232424
13184,0.20002764243714793,-0.2169661248790538
13216,0.20146114994027894,-0.2183835020803904
13248,0.20289465744776503,-0.21980087927732123
13280,0.2043281649587452,-0.221218256470717
13312,0.20576167247248148,-0.2226356336613239
13344,0.20719517998836598,-0.22405301084975662
13376,0.2086286875059264,-0.22547038803649283
13408,0.21006219502483034,-0.22688776522186868
13440,0.21149570254488834,-0.2283051424060759
13472,0.2129292100660557,-0.22972251958915982
13504,0.21436271758843284,-0.231139896771019
13536,0.21579622511226443,-0.23255727395140624
13568,0.217229732637937,-0.2339746511299309
13600,0.2186632401659755,-0.2353920283060622
13632,0.22009674769703846,-0.23680940547913445
13664,0.221530255231912,-0.23822678264835298
13696,0.2229637627715023,-0.23964415981280143
13728,0.22439727031682766,-0.24106153697145025
13760,0.22583077786900893,-0.2424789141231661
13792,0.22726428542925917,-0.2438962912667223
13824,0.22869779299887255,-0.24531366840081012
13856,0.23013130057921247,-0.24673104552405078
13888,0.23156480817169894,-0.24814842263500814
13920,0.2329983157777957,-0.2495657997322019
13952,0.23443182339899654,-0.2509831768141212
13984,0.23586533103681173,-0.25240055387923854
14016,0.23729883869275398,-0.2538179309260238
14048,0.2387323463683247,-0.25523530795295823
14080,0.24016585406500013,-0.2566526849585487
14112,0.2415993617842177,-0.25807006194134113
14144,0.24303286952736297,-0.259487438899934
14176,0.2444663772957567,-0.2609048158329911
14208,0.24589988509064292,-0.26232219273925406
14240,0.2473333929131772,-0.2637395696175538
14272,0.24876690076441654,-0.26515694646682114
14304,0.25020040864530907,-0.2665743232860969
14336,0.2516339165566856,-0.26799170007454065
14368,0.25306742449925207,-0.26940907683143817
14400,0.2545009324735831,-0.2708264535562085
14432,0.25593444048011627,-0.2722438302484087
14464,0.25736794851914857,-0.27366120690773854
14496,0.25880145659083365,-0.27507858353404274
14528,0.26023496469518004,-0.27649596012731276
14560,0.26166847283205136,-0.27791333668768664
14592,0.2631019810011675,-0.2793307132154479
14624,0.2645354892021073,-0.28074808971102266
14656,0.2659689974343122,-0.2821654661749762
14688,0.26740250569709156,-0.2835828426080072
14720,0.26883601398962886,-0.2850002190109418
14752,0.27026952231098933,-0.28641759538472555
14784,0.2717030306601286,-0.28783497173041517
14816,0.2731365390359019,-0.2892523480491684
14848,0.27457004743707525,-0.2906697243422337
14880,0.27600355586233616,-0.29208710061093845
14912,0.27743706431030607,-0.29350447685667713
14944,0.2788705727795529,-0.29492185308089813
14976,0.28030408126860423,-0.29633922928509054
15008,0.28173758977596086,-0.29775660547077065
15040,0.2831710983001106,-0.2991739816394677
15072,0.28460460683954214,-0.30059135779271
15104,0.28603811539275903,-0.30200873393201094
15136,0.28747162395829323,-0.303426110058855
15168,0.28890513253471883,-0.304843486174684
15200,0.2903386411206652,-0.30626086228088395
15232,0.2917721497148294,-0.3076782383787724
15264,0.2932056583159882,-0.30909561446958606
15296,0.29463916692300957,-0.3105129905544697
15328,0.29607267553486283,-0.31193036663446555
15360,0.297506184150628,-0.31334774271050364
15392,0.2989396927695049,-0.3147651187833934
15424,0.3003732013908197,-0.316182494853816
15456,0.30180671001403164,-0.31759987092231834
15488,0.30324021863873796,-0.31901724698930767
15520,0.30467372726467745,-0.3204346230550485
15552,0.30610723589173283,-0.3218519991196593
15584,0.307540744519932,-0.32326937518311194
15616,0.30897425314944765,-0.3246867512452321
15648,0.31040776178059576,-0.3261041273057004
15680,0.3118412704138326,-0.3275215033640556
15712,0.31327477904975054,-0.3289388794196989
15744,0.3147082876890728,-0.3303562554718992
15776,0.31614179633264633,-0.3317736315198
15808,0.31757530498143466,-0.33319100756242725
15840,0.3190088136365085,-0.33460838359869827
15872,0.3204423222990362,-0.33602575962743175
15904,0.32187583097027267,-0.3374431356473585
15936,0.32330933965154834,-0.33886051165713316
15968,0.3247428483442565,-0.34027788765534667
16000,0.3261763570498406,-0.3416952636405392
16032,0.32760986576978124,-0.3431126396112134
16064,0.329043374505582,-0.34453001556584834
16096,0.3304768832587563,-0.34594739150291354
16128,0.33191039203081285,-0.3473647674208826
16160,0.33334390082324217,-0.34878214331824814
16192,0.33477740963750274,-0.3501995191935346
16224,0.3362109184750077,-0.35161689504531257
16256,0.33764442733711186,-0.3530342708722117
16288,0.33907793622509896,-0.35445164667293316
16320,0.3405114451401704,-0.3558690224462618
16352,0.34194495408343356,-0.35728639819107716
16384,0.3433784630558922,-0.358703773906364
16416,0.34481197205843683,-0.3601211495912213
16448,0.3462454810918367,-0.36153852524487096
16480,0.347678990156733,-0.3629559008666646
16512,0.3491124992536322,-0.3643732764560896
16544,0.3505460083829021,-0.365790652012774
16576,0.3519795175447684,-0.3672080275364898
16608,0.35341302673931213,-0.3686254030271549
16640,0.35484653596646926,-0.3700427784848342
16672,0.35628004522603157,-0.37146015390973863
16704,0.35771355451764786,-0.3728775293022235
16736,0.3591470638408278,-0.37429490466278503
16768,0.3605805731949459,-0.375712279992056
16800,0.3620140825792479,-0.37712965529079945
16832,0.36344759199285714,-0.3785470305599024
16864,0.3648811014347829,-0.37996440580036717
16896,0.3663146109039294,-0.38138178101330217
16928,0.36774812039910587,-0.3827991561999119
16960,0.3691816299190375,-0.38421653136148576
16992,0.37061513946237745,-0.3856339064993863
17024,0.37204864902771867,-0.38705128161503644
17056,0.3734821586136072,-0.3884686567099067
17088,0.37491566821855554,-0.3898860317855015
17120,0.3763491778410563,-0.3913034068433454
17152,0.377782687479596,-0.3927207818849689
17184,0.3792161971326689,-0.39413815691189463
17216,0.3806497067987912,-0.3955555319256232
17248,0.38208321647651416,-0.39697290692761944
17280,0.38351672616443805,-0.3983902819192989
17312,0.3849502358612244,-0.39980765690201503
17344,0.38638374556560867,-0.4012250318770463
17376,0.3878172552764119,-0.40264240684558494
17408,0.3892507649925515,-0.4040597818087257
17440,0.390684274713051,-0.40547715676745577
17472,0.3921177844370493,-0.406894531722646
17504,0.39355129416380846,-0.40831190667504247
17536,0.39498480389272067,-0.40972928162526
17568,0.3964183136233135,-0.41114665657377625
17600,0.39785182335525454,-0.41256403152092735
17632,0.3992853330883544,-0.41398140646690507
17664,0.4007188428225682,-0.4153987814117548
17696,0.40215235255799636,-0.41681615635537506
17728,0.40358586229488363,-0.4182335312975188
17760,0.4050193720336165,-0.4196509062377952
17792,0.40645288177471983,-0.4210682811756737
17824,0.40749502614531335,-0.4204005365572396
17856,0.4088214355582135,-0.4203077996234344
17888,0.4101857165302472,-0.4202420596925358
17920,0.4115571671962466,-0.4201895149319819
17952,0.41293431246258616,-0.42014739750999935
17984,0.4143160507369624,-0.42011362574657984
18016,0.4157014929590657,-0.4200865373388469
18048,0.41708992169146736,-0.42006480457409007
18080,0.41848075745898633,-0.4200473656928874
18112,0.41987353200473304,-0.42003337077535047
18144,0.41927230751683797,-0.4200337236409908
18176,0.4206475552595296,-0.42000534266820344
18208,0.41999103748151695,-0.4200192739138168
18240,0.4199909276731351,-0.42001924531203977
18272,0.4199925411216228,-0.42001758701325487
18304,0.41999384397295103,-0.42001622967091296
18336,0.41999487912780864,-0.42001513184970296
18368,0.4199956993967001,-0.4200142422939025
18400,0.41999634738497404,-0.42001351968509704
18432,0.41999685725987573,-0.42001293091035685
18464,0.41999725641768126,-0.42001244943306215
18496,0.41999756682483236,-0.42001205398517927
18528,0.4199978060937685,-0.4200117275200773
18560,0.41999798834576924,-0.42001145637384585
18592,0.41999812490289823,-0.4200112295934848
18624,0.41999822484285276,-0.4200110383986879
18656,0.4199982954438544,-0.4200108757505999
18688,0.4199983425413591,-0.42001073600625116
18720,0.4199983708140552,-0.4200106146416221
18752,0.4199983840131656,-0.4200105080296914
18784,0.41999839049046844,-0.4200104082093304
18816,0.41999839294471486,-0.4200103125986229
18848,0.4199983920962776,-0.42001022049910264
18880,0.41999838852102456,-0.4200101313522486
18912,0.4199983826814165,-0.42001004470897885
18944,0.41999837494913156,-0.42000996020781456
18976,0.4199983656231601,-0.4200098775574218
19008,0.4199983553752285,-0.42000979612557887
19040,0.41999834451546475,-0.42000971561846356
19072,0.41999833307491374,-0.42000963600242563
19104,0.41999832107948887,-0.4200095572490906
19136,0.4199983085516101,-0.42000947933348476
19168,0.4199982955108717,-0.4200094022333944
19200,0.41999828197457656,-0.4200093259288533
19232,0.4199982679630204,-0.42000925039721637
19264,0.4199982534583617,-0.4200091756680714
19296,0.41999823850833495,-0.4200091016763677
19328,0.4199982231238196,-0.42000902840849824
19360,0.4199982073149906,-0.42000895585158543
19392,0.41999819109145203,-0.4200088839933485
